,ID_Consommation,Conso_urb,Conso_exurb,Conso_mixte
16880,16880,9.399999619,6.599999905,7.599999905
16881,16881,9.399999619,6.599999905,7.599999905
16882,16882,9.5,6.699999809,7.699999809
16883,16883,9.5,6.699999809,7.699999809
16884,16884,9.399999619,6.599999905,7.599999905
16885,16885,9.399999619,6.599999905,7.599999905
16886,16886,9.399999619,6.599999905,7.599999905
16887,16887,9.5,6.699999809,7.699999809
16888,16888,9.5,6.699999809,7.699999809
16889,16889,9.5,6.699999809,7.699999809
16890,16890,9.5,6.699999809,7.699999809
16891,16891,9.5,6.699999809,7.699999809
16892,16892,9.5,6.699999809,7.699999809
16893,16893,9.5,6.699999809,7.699999809
16894,16894,9.5,6.699999809,7.699999809
16895,16895,9.5,6.699999809,7.699999809
16896,16896,9.5,6.699999809,7.699999809
16897,16897,9.5,6.699999809,7.699999809
16898,16898,9.5,6.699999809,7.699999809
16899,16899,9.5,6.699999809,7.699999809
16900,16900,9.5,6.699999809,7.699999809
16901,16901,9.300000191,6.5,7.5
16902,16902,9.300000191,6.5,7.5
16903,16903,9.5,6.699999809,7.699999809
16904,16904,9.5,6.699999809,7.699999809
16905,16905,9.300000191,6.5,7.5
16906,16906,9.300000191,6.5,7.5
16907,16907,9.5,6.699999809,7.699999809
16908,16908,9.5,6.699999809,7.699999809
16909,16909,9.399999619,6.599999905,7.599999905
16910,16910,9.399999619,6.599999905,7.599999905
16911,16911,9.300000191,6.5,7.5
16912,16912,9.399999619,6.599999905,7.599999905
16913,16913,9.399999619,6.599999905,7.599999905
16914,16914,9.300000191,6.5,7.5
16915,16915,9.5,6.699999809,7.699999809
16916,16916,9.5,6.699999809,7.699999809
16917,16917,9.399999619,6.599999905,7.599999905
16918,16918,9.5,6.699999809,7.699999809
16919,16919,9.5,6.699999809,7.699999809
16920,16920,9.399999619,6.599999905,7.599999905
16921,16921,9.5,6.699999809,7.699999809
16922,16922,9.5,6.699999809,7.699999809
16923,16923,9.5,6.699999809,7.699999809
16924,16924,9.5,6.699999809,7.699999809
16925,16925,9.5,6.699999809,7.699999809
16926,16926,9.5,6.699999809,7.699999809
16927,16927,9.5,6.699999809,7.699999809
16928,16928,9.5,6.699999809,7.699999809
16929,16929,9.5,6.699999809,7.699999809
16930,16930,9.300000191,6.5,7.5
16931,16931,9.300000191,6.5,7.5
16932,16932,9.5,6.699999809,7.699999809
16933,16933,9.300000191,6.5,7.5
16934,16934,9.300000191,6.5,7.5
16935,16935,9.5,6.699999809,7.699999809
16936,16936,9.5,6.699999809,7.699999809
16937,16937,9.300000191,6.5,7.5
16938,16938,9.399999619,6.599999905,7.599999905
16939,16939,9.399999619,6.599999905,7.599999905
16940,16940,9.399999619,6.599999905,7.599999905
16941,16941,9.399999619,6.599999905,7.599999905
16942,16942,9.300000191,6.5,7.5
16943,16943,9.300000191,6.5,7.5
16944,16944,9.300000191,6.5,7.5
16945,16945,9.300000191,6.5,7.5
16946,16946,9.300000191,6.5,7.5
16947,16947,9.5,6.699999809,7.699999809
16948,16948,9.5,6.699999809,7.699999809
16949,16949,9.399999619,6.599999905,7.599999905
16950,16950,9.399999619,6.599999905,7.599999905
16951,16951,9.399999619,6.599999905,7.599999905
16952,16952,9.5,6.699999809,7.699999809
16953,16953,9.5,6.699999809,7.699999809
16954,16954,9.399999619,6.599999905,7.599999905
16955,16955,9.399999619,6.599999905,7.599999905
16956,16956,9.399999619,6.599999905,7.599999905
16957,16957,9.5,6.699999809,7.699999809
16958,16958,9.5,6.699999809,7.699999809
16959,16959,9.5,6.699999809,7.699999809
16960,16960,9.5,6.699999809,7.699999809
16961,16961,9.5,6.699999809,7.699999809
16962,16962,9.5,6.699999809,7.699999809
16963,16963,9.5,6.699999809,7.699999809
16964,16964,9.5,6.699999809,7.699999809
16965,16965,9.5,6.699999809,7.699999809
16966,16966,9.5,6.699999809,7.699999809
16967,16967,9.300000191,6.5,7.5
16968,16968,9.5,6.699999809,7.699999809
16969,16969,9.300000191,6.5,7.5
16970,16970,9.5,6.699999809,7.699999809
16971,16971,9.300000191,6.5,7.5
16972,16972,9.5,6.699999809,7.699999809
16973,16973,9.5,6.699999809,7.699999809
16974,16974,9.5,6.699999809,7.699999809
16975,16975,9.5,6.699999809,7.699999809
16976,16976,9.300000191,6.5,7.5
16977,16977,9.399999619,6.599999905,7.599999905
16978,16978,9.300000191,6.5,7.5
16979,16979,9.399999619,6.599999905,7.599999905
16980,16980,9.300000191,6.5,7.5
16981,16981,9.399999619,6.599999905,7.599999905
16982,16982,9.5,6.699999809,7.699999809
16983,16983,9.300000191,6.5,7.5
16984,16984,9.5,6.699999809,7.699999809
16985,16985,9.300000191,6.5,7.5
16986,16986,9.399999619,6.599999905,7.599999905
16987,16987,9.399999619,6.599999905,7.599999905
16988,16988,9.399999619,6.599999905,7.599999905
16989,16989,9.300000191,6.5,7.5
16990,16990,9.300000191,6.5,7.5
16991,16991,9.5,6.699999809,7.699999809
16992,16992,9.5,6.699999809,7.699999809
16993,16993,9.5,6.699999809,7.699999809
16994,16994,9.399999619,6.599999905,7.599999905
16995,16995,9.399999619,6.599999905,7.599999905
16996,16996,9.5,6.699999809,7.699999809
16997,16997,9.5,6.699999809,7.699999809
16998,16998,9.5,6.699999809,7.699999809
16999,16999,9.399999619,6.599999905,7.599999905
17000,17000,9.399999619,6.599999905,7.599999905
17001,17001,9.300000191,6.5,7.5
17002,17002,9.5,6.699999809,7.699999809
17003,17003,9.5,6.699999809,7.699999809
17004,17004,9.5,6.699999809,7.699999809
17005,17005,9.5,6.699999809,7.699999809
17006,17006,9.300000191,6.5,7.5
17007,17007,9.5,6.699999809,7.699999809
17008,17008,9.5,6.699999809,7.699999809
17009,17009,9.5,6.699999809,7.699999809
17010,17010,9.5,6.699999809,7.699999809
17011,17011,9.399999619,6.599999905,7.599999905
17012,17012,9.5,6.699999809,7.699999809
17013,17013,9.5,6.699999809,7.699999809
17014,17014,9.5,6.699999809,7.699999809
17015,17015,9.5,6.699999809,7.699999809
17016,17016,9.399999619,6.599999905,7.599999905
17017,17017,9.300000191,6.5,7.5
17018,17018,9.300000191,6.5,7.5
17019,17019,9.5,6.699999809,7.699999809
17020,17020,9.5,6.699999809,7.699999809
17021,17021,9.5,6.699999809,7.699999809
17022,17022,9.300000191,6.5,7.5
17023,17023,9.300000191,6.5,7.5
17024,17024,9.5,6.699999809,7.699999809
17025,17025,9.5,6.699999809,7.699999809
17026,17026,9.899999619,6.699999809,7.900000095
17027,17027,9.899999619,6.699999809,7.900000095
17028,17028,8.800000191,6.400000095,7.199999809
17029,17029,10.10000038,6.900000095,8.100000381
17030,17030,10.10000038,6.900000095,8.100000381
17031,17031,8.899999619,6.5,7.300000191
17032,17032,10.0,6.800000191,8.0
17033,17033,10.0,6.800000191,8.0
17034,17034,10.0,6.800000191,8.0
17035,17035,8.899999619,6.5,7.300000191
17036,17036,10.10000038,6.900000095,8.100000381
17037,17037,10.10000038,6.900000095,8.100000381
17038,17038,8.899999619,6.5,7.300000191
17039,17039,10.0,6.800000191,8.0
17040,17040,10.0,6.800000191,8.0
17041,17041,10.0,6.800000191,8.0
17042,17042,8.899999619,6.5,7.300000191
17043,17043,9.899999619,6.699999809,7.900000095
17044,17044,9.899999619,6.699999809,7.900000095
17045,17045,8.699999809,6.300000191,7.099999905
17046,17046,10.0,6.800000191,8.0
17047,17047,10.0,6.800000191,8.0
17048,17048,10.0,6.800000191,8.0
17049,17049,8.699999809,6.300000191,7.099999905
17050,17050,9.899999619,6.699999809,7.900000095
17051,17051,9.899999619,6.699999809,7.900000095
17052,17052,8.699999809,6.300000191,7.099999905
17053,17053,10.10000038,6.900000095,8.100000381
17054,17054,10.0,6.800000191,8.0
17055,17055,10.0,6.800000191,8.0
17056,17056,8.699999809,6.300000191,7.099999905
17057,17057,9.899999619,6.699999809,7.900000095
17058,17058,9.899999619,6.699999809,7.900000095
17059,17059,8.800000191,6.400000095,7.199999809
17060,17060,10.10000038,6.900000095,8.100000381
17061,17061,10.10000038,6.900000095,8.100000381
17062,17062,10.10000038,6.900000095,8.100000381
17063,17063,8.800000191,6.400000095,7.199999809
17064,17064,9.899999619,6.699999809,7.900000095
17065,17065,9.899999619,6.699999809,7.900000095
17066,17066,8.800000191,6.400000095,7.199999809
17067,17067,10.10000038,6.900000095,8.100000381
17068,17068,10.10000038,6.900000095,8.100000381
17069,17069,10.10000038,6.900000095,8.100000381
17070,17070,8.800000191,6.400000095,7.199999809
17071,17071,10.0,6.800000191,8.0
17072,17072,10.0,6.800000191,8.0
17073,17073,8.899999619,6.5,7.300000191
17074,17074,10.10000038,6.900000095,8.100000381
17075,17075,10.10000038,6.900000095,8.100000381
17076,17076,10.10000038,6.900000095,8.100000381
17077,17077,8.899999619,6.5,7.300000191
17078,17078,10.0,6.800000191,8.0
17079,17079,10.0,6.800000191,8.0
17080,17080,8.899999619,6.5,7.300000191
17081,17081,9.899999619,6.699999809,7.900000095
17082,17082,10.10000038,6.900000095,8.100000381
17083,17083,10.10000038,6.900000095,8.100000381
17084,17084,8.899999619,6.5,7.300000191
17085,17085,10.0,6.800000191,8.0
17086,17086,10.0,6.800000191,8.0
17087,17087,9.899999619,6.699999809,7.900000095
17088,17088,9.899999619,6.699999809,7.900000095
17089,17089,9.899999619,6.699999809,7.900000095
17090,17090,9.899999619,6.699999809,7.900000095
17091,17091,8.699999809,6.300000191,7.099999905
17092,17092,10.0,6.800000191,8.0
17093,17093,10.0,6.800000191,8.0
17094,17094,9.899999619,6.699999809,7.900000095
17095,17095,9.899999619,6.699999809,7.900000095
17096,17096,9.899999619,6.699999809,7.900000095
17097,17097,9.899999619,6.699999809,7.900000095
17098,17098,8.699999809,6.300000191,7.099999905
17099,17099,10.10000038,6.900000095,8.100000381
17100,17100,10.10000038,6.900000095,8.100000381
17101,17101,9.899999619,6.699999809,7.900000095
17102,17102,9.899999619,6.699999809,7.900000095
17103,17103,9.899999619,6.699999809,7.900000095
17104,17104,9.899999619,6.699999809,7.900000095
17105,17105,8.800000191,6.400000095,7.199999809
17106,17106,10.10000038,6.900000095,8.100000381
17107,17107,10.10000038,6.900000095,8.100000381
17108,17108,9.899999619,6.699999809,7.900000095
17109,17109,10.0,6.800000191,8.0
17110,17110,9.899999619,6.699999809,7.900000095
17111,17111,9.899999619,6.699999809,7.900000095
17112,17112,8.800000191,6.400000095,7.199999809
17113,17113,10.10000038,6.900000095,8.100000381
17114,17114,10.10000038,6.900000095,8.100000381
17115,17115,10.0,6.800000191,8.0
17116,17116,10.0,6.800000191,8.0
17117,17117,10.0,6.800000191,8.0
17118,17118,10.0,6.800000191,8.0
17119,17119,8.899999619,6.5,7.300000191
17120,17120,10.10000038,6.900000095,8.100000381
17121,17121,10.10000038,6.900000095,8.100000381
17122,17122,10.0,6.800000191,8.0
17123,17123,10.0,6.800000191,8.0
17124,17124,10.0,6.800000191,8.0
17125,17125,10.0,6.800000191,8.0
17126,17126,9.899999619,6.699999809,7.900000095
17127,17127,8.699999809,6.300000191,7.099999905
17128,17128,10.0,6.800000191,8.0
17129,17129,10.0,6.800000191,8.0
17130,17130,10.0,6.800000191,8.0
17131,17131,9.899999619,6.699999809,7.900000095
17132,17132,8.699999809,6.300000191,7.099999905
17133,17133,10.10000038,6.900000095,8.100000381
17134,17134,10.0,6.800000191,8.0
17135,17135,10.0,6.800000191,8.0
17136,17136,9.899999619,6.699999809,7.900000095
17137,17137,8.800000191,6.400000095,7.199999809
17138,17138,10.10000038,6.900000095,8.100000381
17139,17139,10.10000038,6.900000095,8.100000381
17140,17140,10.10000038,6.900000095,8.100000381
17141,17141,9.899999619,6.699999809,7.900000095
17142,17142,8.800000191,6.400000095,7.199999809
17143,17143,10.10000038,6.900000095,8.100000381
17144,17144,10.10000038,6.900000095,8.100000381
17145,17145,10.10000038,6.900000095,8.100000381
17146,17146,10.10000038,6.900000095,8.100000381
17147,17147,10.10000038,6.900000095,8.100000381
17148,17148,10.0,6.800000191,8.0
17149,17149,10.0,6.800000191,8.0
17150,17150,8.899999619,6.5,7.300000191
17151,17151,8.899999619,6.5,7.300000191
17152,17152,10.10000038,6.900000095,8.100000381
17153,17153,10.10000038,6.900000095,8.100000381
17154,17154,10.10000038,6.900000095,8.100000381
17155,17155,10.0,6.800000191,8.0
17156,17156,8.699999809,6.300000191,7.099999905
17157,17157,9.899999619,6.699999809,7.900000095
17158,17158,8.699999809,6.300000191,7.099999905
17159,17159,10.0,6.800000191,8.0
17160,17160,8.699999809,6.300000191,7.099999905
17161,17161,9.899999619,6.699999809,7.900000095
17162,17162,8.699999809,6.300000191,7.099999905
17163,17163,10.10000038,6.900000095,8.100000381
17164,17164,8.800000191,6.400000095,7.199999809
17165,17165,9.899999619,6.699999809,7.900000095
17166,17166,8.800000191,6.400000095,7.199999809
17167,17167,10.10000038,6.900000095,8.100000381
17168,17168,8.800000191,6.400000095,7.199999809
17169,17169,9.899999619,6.699999809,7.900000095
17170,17170,10.0,6.800000191,8.0
17171,17171,8.800000191,6.400000095,7.199999809
17172,17172,8.899999619,6.5,7.300000191
17173,17173,8.899999619,6.5,7.300000191
17174,17174,10.10000038,6.900000095,8.100000381
17175,17175,10.10000038,6.900000095,8.100000381
17176,17176,8.899999619,6.5,7.300000191
17177,17177,8.899999619,6.5,7.300000191
17178,17178,10.0,6.800000191,8.0
17179,17179,10.0,6.800000191,8.0
17180,17180,10.0,6.800000191,8.0
17181,17181,8.899999619,6.5,7.300000191
17182,17182,8.699999809,6.300000191,7.099999905
17183,17183,9.899999619,6.699999809,7.900000095
17184,17184,9.899999619,6.699999809,7.900000095
17185,17185,9.899999619,6.699999809,7.900000095
17186,17186,9.899999619,6.699999809,7.900000095
17187,17187,8.699999809,6.300000191,7.099999905
17188,17188,8.699999809,6.300000191,7.099999905
17189,17189,10.0,6.800000191,8.0
17190,17190,10.10000038,6.900000095,8.100000381
17191,17191,10.0,6.800000191,8.0
17192,17192,8.699999809,6.300000191,7.099999905
17193,17193,9.899999619,6.699999809,7.900000095
17194,17194,9.899999619,6.699999809,7.900000095
17195,17195,8.800000191,6.400000095,7.199999809
17196,17196,10.10000038,6.900000095,8.100000381
17197,17197,10.10000038,6.900000095,8.100000381
17198,17198,8.800000191,6.400000095,7.199999809
17199,17199,9.899999619,6.699999809,7.900000095
17200,17200,9.899999619,6.699999809,7.900000095
17201,17201,8.800000191,6.400000095,7.199999809
17202,17202,10.10000038,6.900000095,8.100000381
17203,17203,10.10000038,6.900000095,8.100000381
17204,17204,8.800000191,6.400000095,7.199999809
17205,17205,10.0,6.800000191,8.0
17206,17206,10.0,6.800000191,8.0
17207,17207,8.899999619,6.5,7.300000191
17208,17208,10.10000038,6.900000095,8.100000381
17209,17209,10.10000038,6.900000095,8.100000381
17210,17210,8.899999619,6.5,7.300000191
17211,17211,10.0,6.800000191,8.0
17212,17212,10.0,6.800000191,8.0
17213,17213,8.899999619,6.5,7.300000191
17214,17214,9.899999619,6.699999809,7.900000095
17215,17215,10.10000038,6.900000095,8.100000381
17216,17216,8.899999619,6.5,7.300000191
17217,17217,10.0,6.800000191,8.0
17218,17218,10.0,6.800000191,8.0
17219,17219,8.699999809,6.300000191,7.099999905
17220,17220,9.899999619,6.699999809,7.900000095
17221,17221,9.899999619,6.699999809,7.900000095
17222,17222,9.899999619,6.699999809,7.900000095
17223,17223,8.699999809,6.300000191,7.099999905
17224,17224,10.0,6.800000191,8.0
17225,17225,10.0,6.800000191,8.0
17226,17226,8.699999809,6.300000191,7.099999905
17227,17227,9.899999619,6.699999809,7.900000095
17228,17228,9.899999619,6.699999809,7.900000095
17229,17229,9.899999619,6.699999809,7.900000095
17230,17230,8.699999809,6.300000191,7.099999905
17231,17231,10.10000038,6.900000095,8.100000381
17232,17232,10.10000038,6.900000095,8.100000381
17233,17233,8.800000191,6.400000095,7.199999809
17234,17234,9.899999619,6.699999809,7.900000095
17235,17235,9.899999619,6.699999809,7.900000095
17236,17236,9.899999619,6.699999809,7.900000095
17237,17237,8.800000191,6.400000095,7.199999809
17238,17238,10.10000038,6.900000095,8.100000381
17239,17239,10.10000038,6.900000095,8.100000381
17240,17240,8.800000191,6.400000095,7.199999809
17241,17241,10.0,6.800000191,8.0
17242,17242,10.10000038,6.900000095,8.100000381
17243,17243,8.899999619,6.5,7.300000191
17244,17244,10.10000038,6.900000095,8.100000381
17245,17245,10.10000038,6.900000095,8.100000381
17246,17246,10.10000038,6.900000095,8.100000381
17247,17247,8.899999619,6.5,7.300000191
17248,17248,10.10000038,6.900000095,8.100000381
17249,17249,10.10000038,6.900000095,8.100000381
17250,17250,10.10000038,6.900000095,8.100000381
17251,17251,8.899999619,6.5,7.300000191
17252,17252,10.10000038,6.900000095,8.100000381
17253,17253,10.10000038,6.900000095,8.100000381
17254,17254,9.899999619,6.699999809,7.900000095
17255,17255,8.800000191,6.400000095,7.199999809
17256,17256,10.10000038,6.900000095,8.100000381
17257,17257,8.899999619,6.5,7.300000191
17258,17258,10.10000038,6.900000095,8.100000381
17259,17259,9.899999619,6.699999809,7.900000095
17260,17260,8.699999809,6.300000191,7.099999905
17261,17261,8.699999809,6.300000191,7.099999905
17262,17262,10.10000038,6.900000095,8.100000381
17263,17263,10.10000038,6.900000095,8.100000381
17264,17264,10.10000038,6.900000095,8.100000381
17265,17265,8.899999619,6.5,7.300000191
17266,17266,10.10000038,6.900000095,8.100000381
17267,17267,10.10000038,6.900000095,8.100000381
17268,17268,9.899999619,6.699999809,7.900000095
17269,17269,8.800000191,6.400000095,7.199999809
17270,17270,9.899999619,6.699999809,7.900000095
17271,17271,8.699999809,6.300000191,7.099999905
17272,17272,10.10000038,6.900000095,8.100000381
17273,17273,9.899999619,6.699999809,7.900000095
17274,17274,8.699999809,6.300000191,7.099999905
17275,17275,8.699999809,6.300000191,7.099999905
17276,17276,10.10000038,6.900000095,8.100000381
17277,17277,10.10000038,6.900000095,8.100000381
17278,17278,10.10000038,6.900000095,8.100000381
17279,17279,8.899999619,6.5,7.300000191
17280,17280,10.10000038,6.900000095,8.100000381
17281,17281,10.10000038,6.900000095,8.100000381
17282,17282,10.0,6.800000191,8.0
17283,17283,8.899999619,6.5,7.300000191
17284,17284,9.899999619,6.699999809,7.900000095
17285,17285,8.699999809,6.300000191,7.099999905
17286,17286,10.10000038,6.900000095,8.100000381
17287,17287,9.899999619,6.699999809,7.900000095
17288,17288,8.800000191,6.400000095,7.199999809
17289,17289,8.800000191,6.400000095,7.199999809
17290,17290,9.899999619,6.699999809,7.900000095
17291,17291,9.899999619,6.699999809,7.900000095
17292,17292,8.699999809,6.300000191,7.099999905
17293,17293,8.899999619,6.5,7.300000191
17294,17294,10.10000038,6.900000095,8.100000381
17295,17295,10.10000038,6.900000095,8.100000381
17296,17296,10.0,6.800000191,8.0
17297,17297,8.899999619,6.5,7.300000191
17298,17298,9.899999619,6.699999809,7.900000095
17299,17299,8.800000191,6.400000095,7.199999809
17300,17300,10.10000038,6.900000095,8.100000381
17301,17301,9.899999619,6.699999809,7.900000095
17302,17302,8.800000191,6.400000095,7.199999809
17303,17303,8.800000191,6.400000095,7.199999809
17304,17304,9.899999619,6.699999809,7.900000095
17305,17305,9.899999619,6.699999809,7.900000095
17306,17306,8.699999809,6.300000191,7.099999905
17307,17307,8.899999619,6.5,7.300000191
17308,17308,10.10000038,6.900000095,8.100000381
17309,17309,10.10000038,6.900000095,8.100000381
17310,17310,10.0,6.800000191,8.0
17311,17311,8.899999619,6.5,7.300000191
17312,17312,9.899999619,6.699999809,7.900000095
17313,17313,8.800000191,6.400000095,7.199999809
17314,17314,10.10000038,6.900000095,8.100000381
17315,17315,10.0,6.800000191,8.0
17316,17316,8.899999619,6.5,7.300000191
17317,17317,8.899999619,6.5,7.300000191
17318,17318,9.899999619,6.699999809,7.900000095
17319,17319,9.899999619,6.699999809,7.900000095
17320,17320,8.800000191,6.400000095,7.199999809
17321,17321,8.699999809,6.300000191,7.099999905
17322,17322,9.899999619,6.699999809,7.900000095
17323,17323,9.899999619,6.699999809,7.900000095
17324,17324,10.0,6.800000191,8.0
17325,17325,8.899999619,6.5,7.300000191
17326,17326,10.0,6.800000191,8.0
17327,17327,8.899999619,6.5,7.300000191
17328,17328,10.10000038,6.900000095,8.100000381
17329,17329,10.0,6.800000191,8.0
17330,17330,8.899999619,6.5,7.300000191
17331,17331,8.899999619,6.5,7.300000191
17332,17332,9.899999619,6.699999809,7.900000095
17333,17333,9.899999619,6.699999809,7.900000095
17334,17334,8.800000191,6.400000095,7.199999809
17335,17335,8.699999809,6.300000191,7.099999905
17336,17336,9.899999619,6.699999809,7.900000095
17337,17337,9.899999619,6.699999809,7.900000095
17338,17338,10.10000038,6.900000095,8.100000381
17339,17339,8.899999619,6.5,7.300000191
17340,17340,10.0,6.800000191,8.0
17341,17341,8.899999619,6.5,7.300000191
17342,17342,10.10000038,6.900000095,8.100000381
17343,17343,10.0,6.800000191,8.0
17344,17344,8.899999619,6.5,7.300000191
17345,17345,8.899999619,6.5,7.300000191
17346,17346,10.0,6.800000191,8.0
17347,17347,10.0,6.800000191,8.0
17348,17348,8.899999619,6.5,7.300000191
17349,17349,8.800000191,6.400000095,7.199999809
17350,17350,9.899999619,6.699999809,7.900000095
17351,17351,9.899999619,6.699999809,7.900000095
17352,17352,10.10000038,6.900000095,8.100000381
17353,17353,8.699999809,6.300000191,7.099999905
17354,17354,10.0,6.800000191,8.0
17355,17355,9.899999619,6.699999809,7.900000095
17356,17356,9.899999619,6.699999809,7.900000095
17357,17357,10.0,6.800000191,8.0
17358,17358,8.899999619,6.5,7.300000191
17359,17359,8.899999619,6.5,7.300000191
17360,17360,10.0,6.800000191,8.0
17361,17361,10.0,6.800000191,8.0
17362,17362,8.899999619,6.5,7.300000191
17363,17363,8.800000191,6.400000095,7.199999809
17364,17364,9.899999619,6.699999809,7.900000095
17365,17365,9.899999619,6.699999809,7.900000095
17366,17366,10.10000038,6.900000095,8.100000381
17367,17367,8.699999809,6.300000191,7.099999905
17368,17368,10.0,6.800000191,8.0
17369,17369,9.899999619,6.699999809,7.900000095
17370,17370,9.899999619,6.699999809,7.900000095
17371,17371,10.10000038,6.900000095,8.100000381
17372,17372,8.899999619,6.5,7.300000191
17373,17373,8.899999619,6.5,7.300000191
17374,17374,10.0,6.800000191,8.0
17375,17375,10.0,6.800000191,8.0
17376,17376,8.899999619,6.5,7.300000191
17377,17377,8.899999619,6.5,7.300000191
17378,17378,10.0,6.800000191,8.0
17379,17379,10.0,6.800000191,8.0
17380,17380,10.10000038,6.900000095,8.100000381
17381,17381,8.800000191,6.400000095,7.199999809
17382,17382,10.10000038,6.900000095,8.100000381
17383,17383,9.899999619,6.699999809,7.900000095
17384,17384,9.899999619,6.699999809,7.900000095
17385,17385,10.10000038,6.900000095,8.100000381
17386,17386,8.699999809,6.300000191,7.099999905
17387,17387,9.899999619,6.699999809,7.900000095
17388,17388,10.0,6.800000191,8.0
17389,17389,10.0,6.800000191,8.0
17390,17390,8.899999619,6.5,7.300000191
17391,17391,8.899999619,6.5,7.300000191
17392,17392,10.0,6.800000191,8.0
17393,17393,10.0,6.800000191,8.0
17394,17394,10.10000038,6.900000095,8.100000381
17395,17395,8.800000191,6.400000095,7.199999809
17396,17396,10.10000038,6.900000095,8.100000381
17397,17397,9.899999619,6.699999809,7.900000095
17398,17398,9.899999619,6.699999809,7.900000095
17399,17399,10.10000038,6.900000095,8.100000381
17400,17400,8.699999809,6.300000191,7.099999905
17401,17401,9.899999619,6.699999809,7.900000095
17402,17402,10.10000038,6.900000095,8.100000381
17403,17403,10.10000038,6.900000095,8.100000381
17404,17404,8.899999619,6.5,7.300000191
17405,17405,8.899999619,6.5,7.300000191
17406,17406,10.0,6.800000191,8.0
17407,17407,10.0,6.800000191,8.0
17408,17408,10.10000038,6.900000095,8.100000381
17409,17409,8.899999619,6.5,7.300000191
17410,17410,10.10000038,6.900000095,8.100000381
17411,17411,10.0,6.800000191,8.0
17412,17412,10.0,6.800000191,8.0
17413,17413,10.10000038,6.900000095,8.100000381
17414,17414,8.800000191,6.400000095,7.199999809
17415,17415,9.899999619,6.699999809,7.900000095
17416,17416,10.10000038,6.900000095,8.100000381
17417,17417,10.10000038,6.900000095,8.100000381
17418,17418,8.699999809,6.300000191,7.099999905
17419,17419,8.899999619,6.5,7.300000191
17420,17420,10.0,6.800000191,8.0
17421,17421,10.0,6.800000191,8.0
17422,17422,10.10000038,6.900000095,8.100000381
17423,17423,8.899999619,6.5,7.300000191
17424,17424,10.10000038,6.900000095,8.100000381
17425,17425,10.0,6.800000191,8.0
17426,17426,10.0,6.800000191,8.0
17427,17427,10.10000038,6.900000095,8.100000381
17428,17428,8.800000191,6.400000095,7.199999809
17429,17429,9.899999619,6.699999809,7.900000095
17430,17430,10.10000038,6.900000095,8.100000381
17431,17431,10.10000038,6.900000095,8.100000381
17432,17432,8.699999809,6.300000191,7.099999905
17433,17433,8.899999619,6.5,7.300000191
17434,17434,10.10000038,6.900000095,8.100000381
17435,17435,10.10000038,6.900000095,8.100000381
17436,17436,10.10000038,6.900000095,8.100000381
17437,17437,8.899999619,6.5,7.300000191
17438,17438,8.699999809,6.300000191,7.099999905
17439,17439,10.0,6.800000191,8.0
17440,17440,10.0,6.800000191,8.0
17441,17441,10.10000038,6.900000095,8.100000381
17442,17442,8.899999619,6.5,7.300000191
17443,17443,10.0,6.800000191,8.0
17444,17444,10.10000038,6.900000095,8.100000381
17445,17445,10.10000038,6.900000095,8.100000381
17446,17446,8.800000191,6.400000095,7.199999809
17447,17447,8.699999809,6.300000191,7.099999905
17448,17448,10.10000038,6.900000095,8.100000381
17449,17449,10.10000038,6.900000095,8.100000381
17450,17450,10.10000038,6.900000095,8.100000381
17451,17451,8.899999619,6.5,7.300000191
17452,17452,8.699999809,6.300000191,7.099999905
17453,17453,10.0,6.800000191,8.0
17454,17454,10.10000038,6.900000095,8.100000381
17455,17455,8.899999619,6.5,7.300000191
17456,17456,10.10000038,6.900000095,8.100000381
17457,17457,10.10000038,6.900000095,8.100000381
17458,17458,8.699999809,6.300000191,7.099999905
17459,17459,10.10000038,6.900000095,8.100000381
17460,17460,10.10000038,6.900000095,8.100000381
17461,17461,8.899999619,6.5,7.300000191
17462,17462,8.800000191,6.400000095,7.199999809
17463,17463,10.10000038,6.900000095,8.100000381
17464,17464,10.10000038,6.900000095,8.100000381
17465,17465,8.899999619,6.5,7.300000191
17466,17466,10.10000038,6.900000095,8.100000381
17467,17467,10.10000038,6.900000095,8.100000381
17468,17468,8.800000191,6.400000095,7.199999809
17469,17469,10.10000038,6.900000095,8.100000381
17470,17470,8.699999809,6.300000191,7.099999905
17471,17471,8.699999809,6.300000191,7.099999905
17472,17472,8.800000191,6.400000095,7.199999809
17473,17473,10.10000038,6.900000095,8.100000381
17474,17474,10.10000038,6.900000095,8.100000381
17475,17475,8.899999619,6.5,7.300000191
17476,17476,10.10000038,6.900000095,8.100000381
17477,17477,10.10000038,6.900000095,8.100000381
17478,17478,8.800000191,6.400000095,7.199999809
17479,17479,10.10000038,6.900000095,8.100000381
17480,17480,8.699999809,6.300000191,7.099999905
17481,17481,8.699999809,6.300000191,7.099999905
17482,17482,8.899999619,6.5,7.300000191
17483,17483,8.899999619,6.5,7.300000191
17484,17484,10.10000038,6.900000095,8.100000381
17485,17485,10.10000038,6.900000095,8.100000381
17486,17486,10.10000038,6.900000095,8.100000381
17487,17487,9.899999619,6.699999809,7.900000095
17488,17488,8.899999619,6.5,7.300000191
17489,17489,8.699999809,6.300000191,7.099999905
17490,17490,10.10000038,6.900000095,8.100000381
17491,17491,10.10000038,6.900000095,8.100000381
17492,17492,10.10000038,6.900000095,8.100000381
17493,17493,10.10000038,6.900000095,8.100000381
